age,income,loan_amount,credit_score,months_employed,num_credit_lines,interest_rate,loan_term,dti_ratio,education,employment_type,marital_status,loan_purpose,has_mortgage,has_dependents,has_cosigner,default
52,73028.04,40737.0,454.0,147.0,18.0,4.93,12.0,0.44,Bachelor's,Part-time,Divorced,Auto,Yes,Yes,No,1
64,19725.52,22716.0,822.0,358.0,2.0,23.9,24.0,0.78,High School,Unemployed,Married,Business,No,No,No,0
31,70625.14,7534.0,761.0,296.0,19.0,13.44,48.0,0.15,High School,Full-time,Divorced,Home,No,No,No,0
33,77881.85,41888.0,377.0,121.0,17.0,13.85,60.0,0.28,Bachelor's,Full-time,Single,Business,No,No,No,0
49,,43635.0,403.0,31.0,11.0,21.3,48.0,0.66,High School,Full-time,Single,Personal,No,No,Yes,1
27,39916.16,39558.0,577.0,140.0,13.0,17.82,12.0,0.76,Master's,Part-time,Single,Home,No,Yes,No,0
41,43796.18,27965.0,356.0,309.0,9.0,24.0,24.0,0.88,Master's,Part-time,Married,Personal,Yes,No,No,1
26,56066.56,18057.0,638.0,15.0,17.0,15.25,48.0,0.34,Bachelor's,Part-time,Divorced,Education,No,No,No,0
44,54574.72,37469.0,573.0,265.0,13.0,15.51,24.0,0.28,High School,Part-time,Single,Business,No,No,No,0
30,71692.46,18744.0,732.0,248.0,13.0,24.39,36.0,0.31,Bachelor's,Full-time,Married,Auto,No,No,Yes,1
50,65449.28,12258.0,690.0,183.0,2.0,23.42,24.0,0.3,High School,Full-time,Single,Education,No,Yes,Yes,0
37,47962.36,45106.0,641.0,193.0,17.0,7.99,48.0,0.48,Bachelor's,Full-time,Married,Personal,Yes,Yes,No,0
67,53038.29,12809.0,559.0,165.0,5.0,10.1,36.0,0.33,High School,Full-time,Married,Personal,No,No,Yes,0
43,73666.42,4067.0,473.0,52.0,14.0,16.94,48.0,0.21,High School,Full-time,Married,Auto,Yes,No,Yes,0
29,29676.08,27738.0,494.0,81.0,17.0,23.7,60.0,0.14,High School,Full-time,Married,Business,No,No,No,1
41,50326.02,35212.0,740.0,33.0,6.0,15.61,12.0,0.3,Bachelor's,Part-time,Married,Personal,No,No,Yes,0
35,66094.47,13217.0,571.0,340.0,9.0,19.26,48.0,0.75,High School,Full-time,Married,Personal,No,No,No,0
60,33666.63,22871.0,606.0,84.0,12.0,5.52,36.0,0.78,High School,Self-employed,Single,Home,Yes,No,No,0
58,-15819.22,6179.0,607.0,206.0,12.0,14.74,60.0,0.57,Bachelor's,Full-time,Married,Home,Yes,No,Yes,0
55,83931.53,4353.0,506.0,201.0,7.0,6.67,24.0,0.42,Master's,Unemployed,Married,Business,No,Yes,No,0
32,54590.54,24165.0,416.0,58.0,18.0,9.1,48.0,0.31,Bachelor's,Full-time,Married,Personal,No,No,No,0
61,,23444.0,304.0,,5.0,7.08,48.0,0.13,Master's,Full-time,Divorced,Home,No,Yes,Yes,0
54,73408.39,6919.0,798.0,24.0,11.0,7.07,24.0,0.89,PhD,Full-time,Divorced,Home,Yes,Yes,No,0
52,50833.84,16556.0,600.0,30.0,14.0,24.82,36.0,0.41,Bachelor's,Full-time,Divorced,Personal,Yes,Yes,No,0
65,34303.7,14011.0,724.0,73.0,7.0,9.91,24.0,0.4,Master's,Full-time,Married,Home,No,Yes,No,0
55,62394.57,48602.0,389.0,2.0,11.0,15.66,60.0,0.42,Bachelor's,Self-employed,Single,Education,Yes,No,No,0
28,56031.06,47662.0,327.0,341.0,2.0,3.93,48.0,0.72,Bachelor's,Part-time,Single,Home,Yes,No,Yes,0
44,,19154.0,843.0,101.0,17.0,20.84,24.0,0.63,High School,Self-employed,Married,Auto,Yes,Yes,No,0
67,39607.74,23294.0,516.0,193.0,15.0,18.12,48.0,0.85,Bachelor's,Full-time,Divorced,Auto,Yes,No,No,0
28,34477.21,13736.0,370.0,214.0,1.0,8.42,48.0,0.16,Bachelor's,Self-employed,Married,Home,No,No,No,0
46,69711.04,43662.0,329.0,120.0,13.0,4.28,48.0,0.87,Bachelor's,Part-time,Married,Business,No,No,Yes,1
24,30032.87,17578.0,555.0,359.0,6.0,9.4,24.0,0.57,High School,Full-time,Divorced,Business,No,Yes,Yes,0
59,39049.87,14996.0,695.0,317.0,2.0,17.01,24.0,0.84,Bachelor's,Full-time,Divorced,Home,No,No,No,1
41,57023.09,26150.0,820.0,180.0,2.0,3.83,12.0,0.71,PhD,Full-time,Single,Home,No,Yes,No,0
55,84177.67,28205.0,622.0,343.0,10.0,5.12,24.0,0.89,Master's,Part-time,Divorced,Business,No,Yes,No,0
65,57658.0,23298.0,,32.0,,12.3,60.0,0.27,Bachelor's,Self-employed,Divorced,Home,Yes,No,No,0
65,66763.46,31556.0,455.0,240.0,12.0,7.28,36.0,0.52,Bachelor's,Self-employed,Single,Education,Yes,Yes,Yes,0
51,57044.18,38411.0,513.0,90.0,19.0,17.08,12.0,0.85,Master's,Self-employed,Divorced,Personal,No,No,Yes,1
38,73128.74,25964.0,382.0,140.0,13.0,7.26,48.0,0.21,Bachelor's,Full-time,Married,Home,No,Yes,No,1
31,93751.25,14746.0,704.0,38.0,8.0,24.86,24.0,0.72,Bachelor's,Self-employed,Married,Home,Yes,No,Yes,0
56,46245.49,35520.0,309.0,28.0,16.0,12.87,36.0,0.83,Master's,Full-time,Divorced,Education,No,No,No,0
41,55280.82,48903.0,579.0,104.0,11.0,6.69,36.0,0.4,High School,Self-employed,Single,Auto,No,No,No,0
39,58470.56,34428.0,580.0,24.0,4.0,5.09,36.0,0.45,Bachelor's,Self-employed,Married,Business,Yes,Yes,No,0
66,65596.2,22999.0,389.0,274.0,17.0,12.54,48.0,0.77,PhD,Part-time,Married,Personal,Yes,Yes,No,0
65,57648.3,36600.0,428.0,98.0,8.0,20.9,12.0,0.55,High School,Self-employed,Married,Education,Yes,No,No,1
48,44125.18,31361.0,,15.0,1.0,12.93,36.0,0.48,High School,Full-time,Married,Business,No,Yes,Yes,0
57,54858.08,46589.0,784.0,71.0,3.0,6.53,12.0,0.32,Bachelor's,Full-time,Married,Home,Yes,Yes,No,1
44,103633.45,9488.0,406.0,198.0,13.0,14.01,60.0,0.53,Bachelor's,Part-time,Divorced,Business,Yes,No,No,1
53,,39381.0,804.0,84.0,1.0,10.75,60.0,0.4,High School,Full-time,Single,Home,Yes,Yes,No,0
31,16784.59,24354.0,582.0,217.0,2.0,14.29,36.0,0.48,Bachelor's,Self-employed,Married,Personal,Yes,No,Yes,0
32,47102.12,17714.0,406.0,184.0,5.0,11.91,36.0,0.78,Master's,Self-employed,Married,Auto,No,Yes,No,1
59,55267.9,7777.0,454.0,172.0,8.0,17.43,60.0,0.78,Bachelor's,Part-time,Married,Auto,No,No,No,0
27,52188.51,13041.0,531.0,261.0,17.0,20.78,12.0,0.12,PhD,Full-time,Divorced,Business,Yes,No,No,0
62,53631.23,14142.0,748.0,292.0,2.0,22.56,12.0,0.54,Bachelor's,Unemployed,Single,Personal,Yes,Yes,No,0
68,60725.34,26860.0,679.0,309.0,8.0,19.44,12.0,0.86,High School,Self-employed,Single,Auto,No,No,No,0
55,65172.23,10270.0,632.0,3.0,11.0,11.13,24.0,0.46,Master's,Full-time,Married,Business,Yes,No,No,0
57,60176.73,39169.0,375.0,174.0,19.0,13.14,60.0,0.19,Bachelor's,Full-time,Married,Personal,Yes,No,No,0
58,74012.49,4866.0,560.0,340.0,13.0,17.3,24.0,0.11,Bachelor's,Part-time,Married,Business,No,No,Yes,0
38,25093.01,14029.0,636.0,,7.0,8.23,24.0,0.43,Bachelor's,Full-time,Married,Personal,Yes,Yes,No,1
61,49946.86,39881.0,529.0,234.0,19.0,18.59,60.0,0.8,Bachelor's,Full-time,Single,Personal,Yes,Yes,Yes,1
61,63685.35,44645.0,520.0,169.0,6.0,17.47,24.0,0.81,High School,Self-employed,Married,Auto,No,Yes,No,1
33,60123.26,35353.0,697.0,175.0,13.0,17.61,24.0,0.63,Bachelor's,Full-time,Single,Business,Yes,Yes,Yes,0
42,41954.01,45767.0,711.0,227.0,17.0,10.67,48.0,0.86,High School,Unemployed,Single,Home,Yes,Yes,No,1
61,44362.11,3940.0,700.0,188.0,4.0,16.43,60.0,0.16,Bachelor's,Full-time,Married,Personal,No,No,Yes,0
40,38165.55,15105.0,797.0,14.0,11.0,7.75,36.0,0.4,High School,Self-employed,Married,Auto,Yes,No,Yes,0
24,74533.33,30062.0,473.0,253.0,17.0,7.58,36.0,0.73,High School,Full-time,Married,Education,No,Yes,No,0
39,17957.93,30044.0,600.0,58.0,1.0,20.02,12.0,0.77,Master's,Full-time,Single,Education,Yes,Yes,Yes,0
40,29369.33,47476.0,402.0,246.0,11.0,11.66,12.0,0.17,PhD,Self-employed,Divorced,Auto,Yes,Yes,Yes,0
68,63372.85,23789.0,820.0,297.0,19.0,15.21,36.0,0.57,Bachelor's,Self-employed,Married,Personal,Yes,Yes,No,1
27,65863.5,14218.0,463.0,158.0,13.0,9.79,12.0,0.63,Bachelor's,Part-time,Single,Personal,No,No,No,0
37,23311.58,18886.0,304.0,261.0,14.0,8.57,24.0,0.28,Master's,Self-employed,Single,Auto,No,No,No,1
29,67528.8,18129.0,477.0,274.0,16.0,20.27,36.0,0.13,High School,Full-time,Single,Auto,Yes,No,No,1
69,58610.09,36380.0,326.0,165.0,14.0,20.57,36.0,0.12,High School,Full-time,Married,Education,No,No,No,1
39,65313.26,2508.0,460.0,,,21.48,12.0,0.39,High School,Unemployed,Single,Personal,No,No,No,0
69,56449.06,2770.0,414.0,359.0,5.0,21.87,12.0,0.2,Master's,Full-time,Divorced,Business,No,No,Yes,0
64,63509.43,12971.0,677.0,345.0,9.0,12.34,24.0,0.56,High School,Full-time,Married,Auto,Yes,Yes,No,0
60,64200.56,35729.0,396.0,180.0,11.0,20.89,24.0,0.3,Bachelor's,Full-time,Single,Home,No,No,No,1
33,64438.21,10787.0,,253.0,18.0,10.94,48.0,0.37,PhD,Unemployed,Single,Home,Yes,No,No,0
66,59881.31,41519.0,687.0,125.0,9.0,4.63,36.0,0.38,Bachelor's,Part-time,Single,Business,No,Yes,Yes,0
31,53288.76,4658.0,463.0,330.0,9.0,18.32,24.0,0.85,Bachelor's,Full-time,Married,Auto,No,No,No,1
28,53407.16,24361.0,714.0,109.0,6.0,7.78,24.0,0.79,Master's,Full-time,Divorced,Business,No,No,No,1
67,59603.32,23993.0,435.0,141.0,6.0,13.21,24.0,0.62,High School,Full-time,Married,Auto,No,No,Yes,0
22,71508.28,1465.0,457.0,121.0,4.0,7.02,24.0,0.23,Bachelor's,Self-employed,Single,Business,Yes,No,No,1
57,94294.82,19453.0,697.0,9.0,11.0,11.92,36.0,0.16,Bachelor's,Full-time,Married,Home,Yes,No,Yes,0
42,65569.37,26808.0,665.0,254.0,2.0,22.52,12.0,0.38,Master's,Unemployed,Single,Business,No,No,No,1
58,62548.15,14874.0,601.0,16.0,12.0,16.68,12.0,0.56,Bachelor's,Unemployed,Single,Auto,No,No,No,0
45,79308.6,42104.0,648.0,202.0,8.0,6.68,60.0,0.68,Master's,Part-time,Single,Auto,Yes,Yes,Yes,0
46,62929.19,23947.0,693.0,14.0,13.0,19.1,12.0,0.12,Bachelor's,Part-time,Divorced,Home,No,Yes,No,0
28,33793.8,41284.0,623.0,2.0,4.0,21.73,12.0,0.26,High School,Full-time,Married,Home,No,No,No,0
63,40333.39,20432.0,349.0,241.0,9.0,7.08,60.0,0.45,Bachelor's,Full-time,Married,Education,Yes,Yes,Yes,0
38,91578.39,5042.0,623.0,311.0,16.0,19.5,48.0,0.39,High School,Full-time,Married,Business,No,Yes,Yes,0
50,40731.33,21523.0,813.0,186.0,2.0,15.31,48.0,0.47,High School,Self-employed,Married,Education,No,No,No,0
51,66402.95,5202.0,762.0,281.0,19.0,16.49,60.0,0.36,High School,Full-time,Married,Business,Yes,No,No,0
28,35225.88,39892.0,374.0,102.0,5.0,23.69,60.0,0.57,Bachelor's,Unemployed,Single,Auto,Yes,No,Yes,0
54,80685.87,46205.0,800.0,234.0,14.0,4.29,36.0,0.79,High School,Self-employed,Divorced,Home,No,No,Yes,0
28,,8773.0,487.0,177.0,11.0,17.23,60.0,0.17,Bachelor's,Full-time,Single,Home,No,Yes,No,1
45,56655.59,18671.0,428.0,86.0,3.0,5.25,36.0,0.33,Bachelor's,Full-time,Single,Education,Yes,No,No,1
32,50435.18,9301.0,792.0,316.0,9.0,20.48,48.0,0.31,Master's,Full-time,Single,Auto,Yes,No,No,1
30,65097.33,30421.0,396.0,252.0,5.0,22.77,36.0,0.54,High School,Full-time,Divorced,Education,Yes,Yes,Yes,0
33,58430.9,41271.0,664.0,310.0,18.0,5.36,12.0,0.81,Bachelor's,Full-time,Married,Business,No,No,No,0
56,73199.28,15574.0,800.0,191.0,9.0,4.06,12.0,0.76,Bachelor's,Full-time,Single,Home,No,No,Yes,0
25,68105.34,33629.0,464.0,2.0,9.0,24.05,60.0,0.82,Bachelor's,Unemployed,Married,Education,No,Yes,Yes,1
57,60636.63,29999.0,476.0,157.0,2.0,23.42,48.0,0.27,Bachelor's,Full-time,Divorced,Education,Yes,No,Yes,1
49,68027.73,34629.0,572.0,185.0,6.0,23.36,60.0,0.37,High School,Full-time,Single,Auto,Yes,No,No,0
34,69007.39,31108.0,626.0,140.0,4.0,23.7,48.0,0.32,Bachelor's,Full-time,Married,Business,No,Yes,No,0
44,47050.82,9652.0,698.0,324.0,1.0,14.25,36.0,0.54,Bachelor's,Full-time,Married,Business,Yes,No,No,0
40,45525.82,18488.0,710.0,50.0,13.0,24.5,12.0,0.64,Bachelor's,Full-time,Married,Home,No,Yes,Yes,0
63,86041.9,39142.0,363.0,309.0,5.0,22.68,24.0,0.43,PhD,Full-time,Single,Home,No,Yes,No,0
58,69125.66,18127.0,746.0,178.0,14.0,5.6,24.0,0.35,Bachelor's,Full-time,Single,Home,No,Yes,No,0
60,63087.99,19794.0,640.0,154.0,14.0,20.97,36.0,0.61,Master's,Part-time,Single,Business,No,No,Yes,0
45,38966.42,29368.0,528.0,267.0,19.0,18.82,24.0,0.5,Bachelor's,Full-time,Single,Auto,No,No,No,0
37,,47536.0,804.0,112.0,1.0,6.38,48.0,0.76,Bachelor's,Full-time,Married,Education,No,No,No,0
54,49146.63,5993.0,549.0,119.0,18.0,19.37,36.0,0.14,Bachelor's,Full-time,Single,Personal,Yes,Yes,No,1
33,45946.82,9634.0,369.0,88.0,7.0,13.93,24.0,0.69,Bachelor's,Full-time,Married,Auto,Yes,No,No,1
55,48793.49,2833.0,811.0,105.0,17.0,21.86,24.0,0.65,High School,Full-time,Married,Education,No,No,No,1
28,72057.13,34653.0,644.0,206.0,3.0,21.1,12.0,0.79,Bachelor's,Part-time,Single,Home,Yes,Yes,No,1
32,85548.18,16319.0,846.0,30.0,1.0,23.76,48.0,0.78,Master's,Unemployed,Single,Personal,Yes,No,No,1
52,77189.32,4604.0,572.0,266.0,1.0,5.12,24.0,0.22,Master's,Full-time,Married,Home,Yes,No,No,0
50,42885.66,6357.0,644.0,163.0,12.0,18.77,12.0,0.61,Bachelor's,Full-time,Married,Auto,Yes,Yes,No,0
34,65763.48,17257.0,759.0,120.0,13.0,11.61,12.0,0.58,Master's,Full-time,Single,Business,No,No,No,0
52,45253.59,29932.0,406.0,133.0,4.0,20.18,24.0,0.66,High School,Full-time,Married,Auto,No,Yes,No,1
23,18177.77,20605.0,787.0,122.0,15.0,16.46,60.0,0.89,Bachelor's,Unemployed,Single,Education,Yes,No,No,0
60,53470.81,42111.0,343.0,300.0,17.0,14.15,24.0,0.19,High School,Unemployed,Single,Auto,Yes,No,No,1
36,80214.51,2596.0,801.0,89.0,6.0,3.59,12.0,0.6,Bachelor's,Part-time,Married,Business,Yes,No,No,0
32,48306.1,49139.0,724.0,71.0,13.0,16.55,12.0,0.58,High School,Full-time,Single,Education,Yes,No,No,0
55,71664.49,31733.0,348.0,358.0,7.0,12.54,24.0,0.11,Master's,Full-time,Single,Education,No,No,No,0
60,41687.89,43494.0,359.0,36.0,5.0,10.65,60.0,0.63,High School,Self-employed,Married,Business,Yes,No,No,1
25,68769.97,10757.0,557.0,100.0,11.0,24.76,36.0,0.5,Bachelor's,Full-time,Married,Education,Yes,No,No,1
32,50128.01,10142.0,413.0,111.0,5.0,18.56,60.0,0.72,Bachelor's,Part-time,Married,Business,Yes,No,No,1
50,85467.37,12106.0,648.0,29.0,1.0,15.11,60.0,0.7,High School,Self-employed,Divorced,Education,Yes,No,No,0
23,48733.55,19876.0,697.0,37.0,13.0,22.18,60.0,0.13,High School,Full-time,Single,Business,Yes,Yes,Yes,0
37,44152.27,26917.0,769.0,206.0,12.0,8.38,24.0,0.72,Bachelor's,Part-time,Divorced,Business,Yes,No,No,1
60,84429.75,32518.0,314.0,165.0,14.0,16.83,36.0,0.82,High School,Full-time,Married,Personal,No,No,No,1
34,43463.24,5333.0,848.0,8.0,1.0,22.01,60.0,0.61,High School,Full-time,Single,Home,No,Yes,No,1
58,,34306.0,437.0,276.0,13.0,6.16,60.0,0.8,Bachelor's,Full-time,Divorced,Business,No,No,Yes,0
38,43607.34,36624.0,564.0,168.0,18.0,8.58,48.0,0.27,High School,Part-time,Single,Education,Yes,Yes,No,0
42,73481.93,29301.0,380.0,324.0,17.0,5.28,60.0,0.82,Bachelor's,Full-time,Divorced,Home,No,Yes,Yes,1
65,80937.59,39321.0,602.0,274.0,8.0,24.84,48.0,0.85,Master's,Unemployed,Married,Personal,Yes,No,No,1
40,41509.44,16657.0,573.0,248.0,8.0,15.99,36.0,0.33,High School,Full-time,Single,Education,No,No,Yes,0
28,,10926.0,412.0,,8.0,14.02,60.0,0.38,High School,Full-time,Married,Home,No,No,Yes,1
59,67783.14,29967.0,708.0,79.0,17.0,10.78,12.0,0.67,Bachelor's,Full-time,Divorced,Business,No,Yes,Yes,0
29,57524.01,1013.0,664.0,17.0,12.0,13.16,24.0,0.37,Bachelor's,Full-time,Single,Education,No,No,No,0
34,85511.82,5707.0,540.0,79.0,11.0,20.18,12.0,0.89,Bachelor's,Full-time,Married,Home,Yes,No,No,0
58,85360.53,38258.0,388.0,194.0,17.0,23.21,60.0,0.33,High School,Full-time,Married,Auto,Yes,Yes,No,0
23,37947.1,25766.0,571.0,198.0,7.0,5.76,60.0,0.12,Bachelor's,Self-employed,Married,Education,No,Yes,Yes,0
62,79173.16,6993.0,554.0,115.0,10.0,9.94,48.0,0.75,Bachelor's,Part-time,Single,Personal,No,No,No,1
32,65132.31,33164.0,788.0,31.0,17.0,7.57,36.0,0.13,PhD,Full-time,Married,Business,No,No,No,0
45,59880.15,31825.0,544.0,222.0,18.0,12.86,12.0,0.88,High School,Self-employed,Single,Business,Yes,No,No,1
27,50356.16,33137.0,398.0,87.0,17.0,14.91,60.0,0.58,Bachelor's,Full-time,Divorced,Personal,No,No,No,0
47,25354.16,5102.0,372.0,160.0,11.0,19.01,24.0,0.45,Bachelor's,Part-time,Single,Home,No,No,Yes,0
28,60660.43,2104.0,587.0,327.0,9.0,22.33,24.0,0.69,Master's,Unemployed,Married,Auto,Yes,Yes,Yes,0
60,61157.35,36580.0,510.0,309.0,8.0,15.16,36.0,0.67,Bachelor's,Full-time,Married,Education,Yes,No,No,1
40,94894.68,39899.0,833.0,102.0,11.0,14.01,12.0,0.41,Bachelor's,Self-employed,Divorced,Business,Yes,No,No,0
27,41517.62,40396.0,382.0,297.0,4.0,15.88,48.0,0.27,Bachelor's,Part-time,Married,Personal,No,Yes,No,0
64,22854.58,26956.0,541.0,162.0,19.0,22.6,48.0,0.78,Bachelor's,Full-time,Divorced,Home,No,Yes,No,1
50,31416.54,32651.0,311.0,101.0,8.0,17.44,48.0,0.84,Bachelor's,Self-employed,Married,Home,No,No,No,1
64,86824.46,48609.0,816.0,188.0,9.0,20.43,48.0,0.9,Master's,Full-time,Single,Auto,Yes,No,No,0
60,46044.21,48622.0,415.0,315.0,14.0,18.97,24.0,0.39,Bachelor's,Full-time,Married,Business,No,No,No,0
23,82276.5,41599.0,646.0,249.0,14.0,23.36,24.0,0.56,Bachelor's,Full-time,Married,Home,No,Yes,No,0
40,55125.13,18185.0,319.0,225.0,1.0,21.06,60.0,0.88,High School,Part-time,Married,Education,No,Yes,No,0
25,35506.27,49765.0,435.0,123.0,15.0,10.84,60.0,0.43,High School,Unemployed,Single,Home,No,Yes,No,1
27,95026.36,7428.0,745.0,304.0,8.0,21.87,12.0,0.73,Bachelor's,Full-time,Divorced,Auto,Yes,Yes,No,0
58,81355.53,16641.0,737.0,278.0,5.0,13.55,12.0,0.85,Bachelor's,Self-employed,Married,Personal,Yes,No,No,0
49,51409.66,11313.0,472.0,323.0,19.0,21.72,36.0,0.25,High School,Full-time,Divorced,Auto,No,No,Yes,0
51,,43944.0,816.0,290.0,16.0,22.97,24.0,0.68,Bachelor's,Full-time,Divorced,Business,Yes,No,No,1
28,57461.25,5140.0,458.0,277.0,10.0,18.23,36.0,0.66,High School,Full-time,Married,Business,Yes,Yes,No,1
30,63751.75,18936.0,704.0,157.0,11.0,18.96,48.0,0.41,High School,Full-time,Married,Auto,Yes,No,Yes,0
46,90246.43,3792.0,811.0,2.0,5.0,6.53,60.0,0.88,Bachelor's,Full-time,Divorced,Auto,No,Yes,Yes,0
54,24607.32,3723.0,303.0,330.0,10.0,10.46,60.0,0.79,Bachelor's,Full-time,Single,,Yes,Yes,Yes,1
22,47827.22,22960.0,403.0,9.0,16.0,15.49,36.0,0.9,Master's,Full-time,Single,Home,Yes,Yes,No,0
27,55584.22,3022.0,672.0,66.0,4.0,3.58,36.0,0.54,Master's,Part-time,Divorced,Business,Yes,Yes,No,0
39,61689.86,37956.0,581.0,168.0,1.0,21.72,24.0,0.28,Bachelor's,Full-time,Single,Education,Yes,No,Yes,0
31,30026.27,32041.0,582.0,49.0,15.0,11.44,48.0,0.32,High School,Full-time,Single,Personal,Yes,No,Yes,0
49,73338.59,28089.0,776.0,126.0,7.0,19.05,12.0,0.73,Bachelor's,Full-time,Single,Education,No,No,Yes,0
32,31920.68,1603.0,534.0,,4.0,20.04,12.0,0.39,High School,Unemployed,Single,Education,No,No,No,0
54,30003.92,8028.0,477.0,14.0,14.0,15.28,36.0,0.27,Bachelor's,Full-time,Divorced,Personal,Yes,Yes,Yes,0
22,49984.3,8150.0,637.0,121.0,5.0,20.49,36.0,0.84,Bachelor's,Self-employed,Single,Auto,No,Yes,No,1
34,92910.05,48657.0,801.0,47.0,17.0,18.17,36.0,0.37,High School,Full-time,Divorced,Education,Yes,No,No,0
58,105832.82,25902.0,521.0,113.0,4.0,11.24,12.0,0.17,Bachelor's,Full-time,Single,Business,No,No,No,0
41,64770.44,45798.0,755.0,5.0,5.0,21.05,60.0,0.55,Bachelor's,Full-time,Single,Auto,No,No,No,0
22,50236.04,23346.0,658.0,3.0,17.0,17.18,60.0,0.54,Master's,Full-time,Married,Business,No,No,No,0
24,58126.25,16942.0,,278.0,11.0,6.94,12.0,0.44,High School,Full-time,Married,Business,Yes,No,No,0
39,61698.2,3775.0,761.0,172.0,4.0,20.12,60.0,0.46,Master's,Full-time,Married,Personal,No,Yes,No,1
62,84327.97,31518.0,490.0,320.0,15.0,18.04,24.0,0.28,High School,Full-time,Single,Personal,Yes,No,No,0
35,30637.03,4639.0,444.0,55.0,7.0,9.62,36.0,0.34,Bachelor's,Self-employed,Single,Personal,Yes,Yes,No,1
52,78889.3,26166.0,643.0,14.0,5.0,21.6,48.0,0.49,PhD,Full-time,Divorced,Business,No,No,No,0
48,26465.25,1850.0,456.0,90.0,14.0,11.54,48.0,0.88,Bachelor's,Part-time,Single,Home,No,No,No,1
38,45382.09,8800.0,607.0,204.0,1.0,15.38,60.0,0.88,Master's,Unemployed,Married,Education,Yes,No,No,1
67,54948.58,7575.0,427.0,246.0,7.0,10.88,12.0,0.17,Bachelor's,Full-time,Married,Home,No,No,Yes,0
50,63222.91,44955.0,323.0,238.0,13.0,19.07,24.0,0.83,Bachelor's,Full-time,Divorced,Business,Yes,Yes,No,1
57,54927.91,29999.0,424.0,359.0,13.0,16.0,48.0,0.45,High School,Self-employed,Single,Business,No,Yes,Yes,0
58,58501.3,20292.0,474.0,8.0,1.0,13.61,48.0,0.47,Bachelor's,Full-time,Divorced,Home,No,No,Yes,0
47,55808.8,31249.0,400.0,228.0,15.0,3.94,60.0,0.39,Bachelor's,Self-employed,Married,Home,No,No,No,0
38,24585.05,22577.0,350.0,216.0,2.0,16.55,12.0,0.8,Bachelor's,Full-time,Single,Home,No,No,No,1
43,66502.7,18928.0,557.0,184.0,8.0,16.88,48.0,0.47,Bachelor's,Part-time,Divorced,Personal,No,No,No,0
46,71226.11,31238.0,467.0,194.0,8.0,7.4,24.0,0.1,Bachelor's,Part-time,Single,Home,Yes,No,No,0
23,81853.06,45639.0,404.0,38.0,14.0,10.64,36.0,0.85,Bachelor's,Full-time,Single,Education,No,Yes,Yes,1
43,91941.34,33001.0,334.0,39.0,4.0,22.39,12.0,0.88,Bachelor's,Full-time,Single,Auto,No,No,No,1
26,63216.68,19199.0,727.0,15.0,13.0,15.31,36.0,0.45,Master's,Unemployed,Single,Education,Yes,No,Yes,0
25,83230.24,36044.0,638.0,80.0,,12.85,36.0,0.45,Bachelor's,Full-time,Single,Home,Yes,Yes,No,0
57,55362.0,2450.0,452.0,90.0,14.0,23.62,12.0,0.11,Master's,Part-time,Single,Education,No,Yes,No,1
27,25991.64,33453.0,805.0,137.0,,20.96,24.0,0.26,High School,Full-time,Divorced,Personal,Yes,No,No,0
42,74221.72,27623.0,379.0,180.0,10.0,5.6,24.0,0.2,Master's,Self-employed,Married,Personal,Yes,Yes,No,0
34,69790.47,30415.0,330.0,64.0,4.0,21.97,60.0,0.74,Bachelor's,Full-time,Married,Auto,Yes,Yes,No,0
58,55012.54,37312.0,524.0,114.0,7.0,6.72,12.0,0.51,Bachelor's,Full-time,Married,Business,No,Yes,Yes,1
46,53754.36,49105.0,508.0,49.0,4.0,7.26,12.0,0.33,High School,Self-employed,Married,Business,Yes,Yes,No,0
47,64559.99,38674.0,479.0,284.0,11.0,5.12,60.0,0.84,Master's,Self-employed,Single,Business,Yes,No,No,1
60,48248.67,6848.0,718.0,145.0,11.0,13.85,24.0,0.62,Bachelor's,Part-time,Single,Education,Yes,No,Yes,0
41,63845.15,25749.0,796.0,179.0,12.0,17.36,12.0,0.85,High School,Full-time,Single,Auto,No,No,No,0
54,36556.1,10290.0,604.0,160.0,15.0,19.7,12.0,0.3,High School,Full-time,Married,Home,No,Yes,No,1
35,38803.48,18506.0,613.0,266.0,5.0,4.07,36.0,0.79,Bachelor's,Self-employed,Married,Education,No,Yes,Yes,0
57,28588.21,11752.0,633.0,100.0,8.0,7.32,36.0,0.78,High School,Full-time,Divorced,Home,Yes,No,No,0
38,99881.17,27618.0,363.0,147.0,11.0,16.86,24.0,0.82,High School,Part-time,Single,Personal,Yes,Yes,No,1
42,56461.64,8284.0,607.0,149.0,18.0,14.8,36.0,0.75,High School,Unemployed,Married,Personal,No,No,No,1
67,79165.13,45738.0,339.0,223.0,18.0,4.6,36.0,0.74,High School,Full-time,Married,Personal,No,Yes,No,1
37,33064.34,22736.0,542.0,199.0,6.0,23.61,24.0,0.78,PhD,Full-time,Married,Home,Yes,No,No,0
67,51366.27,19560.0,660.0,290.0,18.0,19.81,24.0,0.82,Bachelor's,Self-employed,Single,Auto,Yes,Yes,Yes,1
37,66029.97,11613.0,544.0,79.0,19.0,11.21,60.0,0.44,Bachelor's,Part-time,Single,Business,Yes,Yes,No,1
41,84425.24,16934.0,444.0,107.0,14.0,15.03,12.0,0.28,Bachelor's,Full-time,Married,Home,No,Yes,No,0
50,42950.12,29907.0,329.0,161.0,11.0,11.55,12.0,0.16,Master's,Full-time,Single,Personal,Yes,Yes,No,1
